Campaign Name,Recipient Email,Department,Send Time,Delivery Status,Bounced,Unique Opens,Unique Clicks,First Open,Unsubscribed
cyber-aware-2026q1,zoe.lopez@example.com,Operations,12/01/2026 08:30,Delivered,No,1,0,12/01/2026 12:54,No
cyber-aware-2026q1,dmitri.patel@example.com,Sales,12/01/2026 08:30,Delivered,No,1,0,13/01/2026 04:39,No
cyber-aware-2026q1,wei.dubois@example.com,Manufacturing,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,tariq.brown@example.com,Manufacturing,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,farid.patel2@example.com,Manufacturing,12/01/2026 08:30,Bounced,Yes,0,0,,No
cyber-aware-2026q1,rosa.hansen@example.com,Marketing,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,viktor.novak@example.com,HR,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,tariq.fischer3@example.com,Marketing,12/01/2026 08:30,Delivered,No,1,0,12/01/2026 13:18,No
cyber-aware-2026q1,wei.vargas@example.com,Operations,12/01/2026 08:30,Delivered,No,1,0,13/01/2026 05:19,No
cyber-aware-2026q1,ben.iyer3@example.com,Manufacturing,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,quinn.ahmed2@example.com,Manufacturing,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,amara.jensen2@example.com,Marketing,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,yusuf.jensen@example.com,Finance,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,grace.dubois@example.com,Operations,12/01/2026 08:30,Delivered,No,1,0,12/01/2026 12:42,No
cyber-aware-2026q1,grace.muller4@example.com,Manufacturing,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,farid.novak@example.com,Manufacturing,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,zoe.iyer@example.com,Sales,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,tariq.brown2@example.com,Marketing,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,amara.novak3@example.com,Manufacturing,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,cara.silva2@example.com,Manufacturing,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,noah.yilmaz@example.com,HR,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,bruno.dubois2@example.com,Operations,12/01/2026 08:30,Delivered,No,3,1,13/01/2026 04:43,No
cyber-aware-2026q1,ben.brown3@example.com,Sales,12/01/2026 08:30,Delivered,No,1,4,12/01/2026 10:03,No
cyber-aware-2026q1,liam.jensen3@example.com,Sales,12/01/2026 08:30,Delivered,No,5,0,12/01/2026 09:57,No
cyber-aware-2026q1,maya.hansen4@example.com,Marketing,12/01/2026 08:30,Delivered,No,1,0,12/01/2026 09:50,No
cyber-aware-2026q1,viktor.dubois@example.com,Manufacturing,12/01/2026 08:30,Delivered,No,2,2,12/01/2026 10:17,No
cyber-aware-2026q1,hiro.patel4@example.com,Finance,12/01/2026 08:30,Delivered,No,2,0,12/01/2026 10:08,No
cyber-aware-2026q1,ben.silva4@example.com,Technology,12/01/2026 08:30,Delivered,No,1,0,13/01/2026 05:08,No
cyber-aware-2026q1,xenia.lopez2@example.com,Operations,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,noah.iyer6@example.com,Manufacturing,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,viktor.vargas2@example.com,Manufacturing,12/01/2026 08:30,Delivered,No,1,0,13/01/2026 05:29,No
cyber-aware-2026q1,grace.iyer@example.com,Legal,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,viktor.iyer@example.com,Finance,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,viktor.patel7@example.com,Manufacturing,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,bruno.fischer2@example.com,Manufacturing,12/01/2026 08:30,Delivered,No,0,0,,Yes
cyber-aware-2026q1,dmitri.okafor@example.com,Manufacturing,12/01/2026 08:30,Delivered,No,1,0,12/01/2026 13:17,No
cyber-aware-2026q1,zoe.evans2@example.com,Manufacturing,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,sam.walsh5@example.com,Marketing,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,olu.fischer3@example.com,Marketing,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,elena.hansen@example.com,Legal,12/01/2026 08:30,Delivered,No,2,0,12/01/2026 13:04,No
cyber-aware-2026q1,kira.silva@example.com,Finance,12/01/2026 08:30,Delivered,No,2,0,12/01/2026 09:53,No
cyber-aware-2026q1,elena.novak2@example.com,Sales,12/01/2026 08:30,Delivered,No,1,0,12/01/2026 10:04,No
cyber-aware-2026q1,yusuf.muller2@example.com,HR,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,jonas.dubois3@example.com,Legal,12/01/2026 08:30,Delivered,No,2,0,13/01/2026 04:33,No
cyber-aware-2026q1,cara.rossi2@example.com,Sales,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,bruno.chen@example.com,Manufacturing,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,jonas.iyer2@example.com,Marketing,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,cara.okafor2@example.com,Finance,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,sam.patel@example.com,Operations,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,viktor.patel8@example.com,Finance,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,elena.novak3@example.com,Operations,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,maya.brown2@example.com,Sales,12/01/2026 08:30,Bounced,Yes,0,0,,No
cyber-aware-2026q1,rosa.okafor5@example.com,Finance,12/01/2026 08:30,Delivered,No,5,1,12/01/2026 12:48,No
cyber-aware-2026q1,cara.zhang@example.com,Operations,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,viktor.walsh2@example.com,Operations,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,aisha.lopez@example.com,HR,12/01/2026 08:30,Delivered,No,1,1,12/01/2026 12:35,No
cyber-aware-2026q1,jonas.walsh5@example.com,Technology,12/01/2026 08:30,Delivered,No,1,0,12/01/2026 10:22,No
cyber-aware-2026q1,ines.zhang@example.com,Marketing,12/01/2026 08:30,Delivered,No,2,0,12/01/2026 10:18,No
cyber-aware-2026q1,dmitri.rossi2@example.com,Manufacturing,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,quinn.dubois2@example.com,Manufacturing,12/01/2026 08:30,Delivered,No,1,0,13/01/2026 05:09,No
cyber-aware-2026q1,cara.zhang2@example.com,Manufacturing,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,daniel.garcia3@example.com,Manufacturing,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,uma.silva3@example.com,Operations,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,daniel.hansen@example.com,Manufacturing,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,ben.vargas@example.com,Legal,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,liam.hansen@example.com,Technology,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,kira.kowalski@example.com,Marketing,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,zoe.silva@example.com,Manufacturing,12/01/2026 08:30,Bounced,Yes,0,0,,No
cyber-aware-2026q1,grace.silva@example.com,Marketing,12/01/2026 08:30,Bounced,Yes,0,0,,No
cyber-aware-2026q1,daniel.tanaka@example.com,Technology,12/01/2026 08:30,Delivered,No,3,4,12/01/2026 10:02,No
cyber-aware-2026q1,daniel.zhang3@example.com,Technology,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,liam.garcia3@example.com,Operations,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,maya.ahmed@example.com,Marketing,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,maya.lopez@example.com,Operations,12/01/2026 08:30,Delivered,No,1,0,12/01/2026 13:29,No
cyber-aware-2026q1,ines.tanaka3@example.com,Operations,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,bruno.evans@example.com,Sales,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,rosa.lopez@example.com,Sales,12/01/2026 08:30,Delivered,No,1,1,12/01/2026 10:28,No
cyber-aware-2026q1,rosa.walsh2@example.com,Technology,12/01/2026 08:30,Delivered,No,2,0,12/01/2026 12:45,No
cyber-aware-2026q1,cara.fischer2@example.com,Finance,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,tariq.jensen@example.com,HR,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,aisha.rossi4@example.com,Operations,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,elena.walsh@example.com,Manufacturing,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,liam.zhang@example.com,Operations,12/01/2026 08:30,Bounced,Yes,0,0,,No
cyber-aware-2026q1,priya.yilmaz@example.com,Finance,12/01/2026 08:30,Delivered,No,3,0,12/01/2026 10:08,No
cyber-aware-2026q1,yusuf.walsh2@example.com,Finance,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,xenia.fischer@example.com,Manufacturing,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,kira.tanaka4@example.com,Operations,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,ben.chen@example.com,HR,12/01/2026 08:30,Delivered,No,1,0,12/01/2026 09:42,No
cyber-aware-2026q1,daniel.patel@example.com,HR,12/01/2026 08:30,Delivered,No,1,1,12/01/2026 13:07,No
cyber-aware-2026q1,elena.ueda2@example.com,Sales,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,dmitri.ahmed2@example.com,Operations,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,ben.fischer@example.com,Operations,12/01/2026 08:30,Delivered,No,1,0,14/01/2026 12:56,No
cyber-aware-2026q1,amara.brown2@example.com,Manufacturing,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,sam.rossi2@example.com,Technology,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,rosa.hansen2@example.com,Marketing,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,zoe.okafor@example.com,Technology,12/01/2026 08:30,Delivered,No,1,0,12/01/2026 12:55,No
cyber-aware-2026q1,farid.ueda@example.com,Technology,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,viktor.garcia2@example.com,Technology,12/01/2026 08:30,Delivered,No,1,0,12/01/2026 12:55,No
cyber-aware-2026q1,jonas.ueda@example.com,Operations,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,chloe.brown2@example.com,Marketing,12/01/2026 08:30,Delivered,No,1,4,12/01/2026 13:22,No
cyber-aware-2026q1,wei.rossi4@example.com,Technology,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,rosa.muller2@example.com,Sales,12/01/2026 08:30,Delivered,No,2,2,12/01/2026 13:13,No
cyber-aware-2026q1,ben.novak2@example.com,Manufacturing,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,grace.silva2@example.com,Operations,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,kira.muller@example.com,Manufacturing,12/01/2026 08:30,Delivered,No,3,0,13/01/2026 04:50,No
cyber-aware-2026q1,grace.lopez3@example.com,Finance,12/01/2026 08:30,Delivered,No,1,0,12/01/2026 09:46,No
cyber-aware-2026q1,farid.brown2@example.com,Finance,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,ines.dubois2@example.com,Manufacturing,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,ines.dubois3@example.com,Manufacturing,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,aisha.fischer@example.com,HR,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,priya.silva2@example.com,Legal,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,sam.evans3@example.com,Manufacturing,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,noah.silva@example.com,Technology,12/01/2026 08:30,Delivered,No,1,1,12/01/2026 10:16,No
cyber-aware-2026q1,xenia.yilmaz4@example.com,HR,12/01/2026 08:30,Delivered,No,1,0,12/01/2026 13:08,No
cyber-aware-2026q1,maya.chen2@example.com,Manufacturing,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,hiro.jensen2@example.com,Technology,12/01/2026 08:30,Delivered,No,1,1,12/01/2026 10:18,No
cyber-aware-2026q1,rosa.yilmaz3@example.com,Manufacturing,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,priya.lopez@example.com,Manufacturing,12/01/2026 08:30,Delivered,No,1,2,12/01/2026 09:51,No
cyber-aware-2026q1,chloe.rossi@example.com,Technology,12/01/2026 08:30,Delivered,No,1,0,13/01/2026 05:14,No
cyber-aware-2026q1,aisha.muller@example.com,Finance,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,chloe.ahmed2@example.com,Manufacturing,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,sam.garcia2@example.com,Operations,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,wei.chen4@example.com,HR,12/01/2026 08:30,Delivered,No,1,1,12/01/2026 09:51,No
cyber-aware-2026q1,xenia.yilmaz5@example.com,Operations,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,olu.muller3@example.com,Operations,12/01/2026 08:30,Delivered,No,2,4,12/01/2026 10:23,No
cyber-aware-2026q1,ines.garcia2@example.com,Manufacturing,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,ben.rossi4@example.com,Manufacturing,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,farid.fischer3@example.com,Operations,12/01/2026 08:30,Delivered,No,1,0,14/01/2026 13:23,No
cyber-aware-2026q1,amara.kowalski@example.com,Manufacturing,12/01/2026 08:30,Delivered,No,1,0,14/01/2026 12:39,No
cyber-aware-2026q1,xenia.patel2@example.com,Operations,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,liam.walsh@example.com,Manufacturing,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,tariq.rossi3@example.com,Sales,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,daniel.ueda4@example.com,Manufacturing,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,rosa.lopez2@example.com,Manufacturing,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,cara.kowalski5@example.com,Manufacturing,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,yusuf.novak2@example.com,Legal,12/01/2026 08:30,Bounced,Yes,0,0,,No
cyber-aware-2026q1,grace.dubois2@example.com,Marketing,12/01/2026 08:30,Delivered,No,1,0,12/01/2026 13:26,No
cyber-aware-2026q1,elena.lopez3@example.com,Sales,12/01/2026 08:30,Delivered,No,1,1,13/01/2026 05:28,No
cyber-aware-2026q1,xenia.dubois@example.com,Technology,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,sam.ueda2@example.com,Manufacturing,12/01/2026 08:30,Delivered,No,1,0,12/01/2026 10:26,No
cyber-aware-2026q1,farid.dubois@example.com,Sales,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,cara.silva3@example.com,Sales,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,rosa.dubois2@example.com,Sales,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,zoe.ahmed2@example.com,Operations,12/01/2026 08:30,Delivered,No,2,2,12/01/2026 10:29,No
cyber-aware-2026q1,kira.evans3@example.com,Manufacturing,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,priya.ueda2@example.com,Sales,12/01/2026 08:30,Delivered,No,1,0,13/01/2026 05:23,No
cyber-aware-2026q1,farid.evans@example.com,Finance,12/01/2026 08:30,Delivered,No,2,0,13/01/2026 05:03,No
cyber-aware-2026q1,elena.ahmed2@example.com,Marketing,12/01/2026 08:30,Delivered,No,2,0,12/01/2026 10:13,No
cyber-aware-2026q1,olu.okafor2@example.com,Finance,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,yusuf.novak3@example.com,Finance,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,uma.hansen2@example.com,HR,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,kira.vargas2@example.com,Legal,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,jonas.zhang2@example.com,Finance,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,maya.chen3@example.com,Manufacturing,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,sam.okafor2@example.com,Finance,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,grace.zhang@example.com,Technology,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,hiro.tanaka@example.com,Manufacturing,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,sam.iyer@example.com,Operations,12/01/2026 08:30,Delivered,No,1,0,12/01/2026 09:56,No
cyber-aware-2026q1,olu.chen3@example.com,Manufacturing,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,jonas.vargas@example.com,Sales,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,maya.chen4@example.com,Finance,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,zoe.muller@example.com,Sales,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,bruno.walsh@example.com,Manufacturing,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,ben.walsh2@example.com,Sales,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,ben.walsh3@example.com,Sales,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,aisha.brown3@example.com,Technology,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,chloe.yilmaz2@example.com,Sales,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,xenia.brown@example.com,Technology,12/01/2026 08:30,Delivered,No,1,1,12/01/2026 13:05,No
cyber-aware-2026q1,zoe.okafor2@example.com,Manufacturing,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,hiro.garcia@example.com,Sales,12/01/2026 08:30,Delivered,No,1,1,12/01/2026 12:58,No
cyber-aware-2026q1,bruno.chen2@example.com,Operations,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,zoe.garcia2@example.com,Technology,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,jonas.novak3@example.com,Manufacturing,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,dmitri.ahmed3@example.com,Technology,12/01/2026 08:30,Delivered,No,1,1,14/01/2026 12:43,No
cyber-aware-2026q1,quinn.vargas@example.com,Sales,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,daniel.tanaka2@example.com,Manufacturing,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,maya.brown3@example.com,Operations,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,viktor.zhang3@example.com,Marketing,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,priya.fischer3@example.com,Technology,12/01/2026 08:30,Delivered,No,1,0,12/01/2026 10:11,No
cyber-aware-2026q1,maya.zhang2@example.com,Marketing,12/01/2026 08:30,Delivered,No,2,0,12/01/2026 09:59,No
cyber-aware-2026q1,priya.ahmed4@example.com,Manufacturing,12/01/2026 08:30,Delivered,No,1,0,12/01/2026 12:43,No
cyber-aware-2026q1,hiro.yilmaz2@example.com,Legal,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,elena.brown2@example.com,Sales,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,olu.hansen@example.com,Manufacturing,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,amara.novak4@example.com,Legal,12/01/2026 08:30,Delivered,No,2,1,12/01/2026 09:46,No
cyber-aware-2026q1,quinn.ahmed3@example.com,Technology,12/01/2026 08:30,Delivered,No,3,1,12/01/2026 13:26,No
cyber-aware-2026q1,zoe.kowalski2@example.com,Finance,12/01/2026 08:30,Delivered,No,2,0,13/01/2026 04:44,No
cyber-aware-2026q1,tariq.okafor3@example.com,Operations,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,yusuf.rossi4@example.com,Manufacturing,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,xenia.walsh3@example.com,Operations,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,elena.silva@example.com,Sales,12/01/2026 08:30,Delivered,No,3,0,12/01/2026 10:28,No
cyber-aware-2026q1,noah.lopez3@example.com,HR,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,dmitri.vargas3@example.com,Manufacturing,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,elena.kowalski3@example.com,Finance,12/01/2026 08:30,Delivered,No,1,0,13/01/2026 04:52,No
cyber-aware-2026q1,ben.rossi5@example.com,Marketing,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,sam.tanaka2@example.com,Operations,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,viktor.tanaka@example.com,Technology,12/01/2026 08:30,Delivered,No,1,0,14/01/2026 13:00,No
cyber-aware-2026q1,hiro.chen3@example.com,Finance,12/01/2026 08:30,Delivered,No,3,1,12/01/2026 09:52,No
cyber-aware-2026q1,kira.jensen2@example.com,Manufacturing,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,quinn.muller3@example.com,Manufacturing,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,dmitri.kowalski2@example.com,Operations,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,amara.patel@example.com,Manufacturing,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,liam.garcia4@example.com,Operations,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,quinn.chen2@example.com,Manufacturing,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,amara.fischer3@example.com,Finance,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,priya.silva3@example.com,Sales,12/01/2026 08:30,Delivered,No,1,1,12/01/2026 09:57,No
cyber-aware-2026q1,zoe.jensen2@example.com,Marketing,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,grace.kowalski2@example.com,Manufacturing,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,elena.tanaka2@example.com,Operations,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,cara.silva4@example.com,Manufacturing,12/01/2026 08:30,Delivered,No,1,0,12/01/2026 10:20,Yes
cyber-aware-2026q1,noah.evans3@example.com,Manufacturing,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,zoe.kowalski3@example.com,Marketing,12/01/2026 08:30,Delivered,No,2,1,12/01/2026 10:16,No
cyber-aware-2026q1,aisha.patel3@example.com,Finance,12/01/2026 08:30,Delivered,No,1,0,12/01/2026 13:23,No
cyber-aware-2026q1,viktor.ueda3@example.com,Operations,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,yusuf.okafor3@example.com,Manufacturing,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,olu.evans2@example.com,Finance,12/01/2026 08:30,Delivered,No,1,0,12/01/2026 10:05,No
cyber-aware-2026q1,ben.chen2@example.com,Manufacturing,12/01/2026 08:30,Delivered,No,1,0,12/01/2026 12:36,No
cyber-aware-2026q1,elena.rossi3@example.com,Manufacturing,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,rosa.lopez3@example.com,Technology,12/01/2026 08:30,Delivered,No,1,1,12/01/2026 10:13,No
cyber-aware-2026q1,aisha.fischer2@example.com,Marketing,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,maya.hansen5@example.com,Operations,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,quinn.hansen@example.com,Marketing,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,liam.novak3@example.com,Operations,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,farid.garcia2@example.com,Sales,12/01/2026 08:30,Delivered,No,1,0,12/01/2026 12:57,No
cyber-aware-2026q1,ines.hansen@example.com,Marketing,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,chloe.kowalski2@example.com,Manufacturing,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,tariq.silva2@example.com,Manufacturing,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,liam.novak4@example.com,Operations,12/01/2026 08:30,Bounced,Yes,0,0,,No
cyber-aware-2026q1,amara.chen@example.com,Sales,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,kira.garcia2@example.com,Sales,12/01/2026 08:30,Delivered,No,1,1,12/01/2026 09:51,No
cyber-aware-2026q1,wei.kowalski2@example.com,HR,12/01/2026 08:30,Delivered,No,1,1,12/01/2026 09:49,No
cyber-aware-2026q1,uma.iyer@example.com,Manufacturing,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,priya.iyer2@example.com,Manufacturing,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,kira.brown5@example.com,Sales,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,yusuf.walsh3@example.com,Manufacturing,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,sam.rossi3@example.com,Manufacturing,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,xenia.fischer2@example.com,Sales,12/01/2026 08:30,Delivered,No,2,0,13/01/2026 05:11,No
cyber-aware-2026q1,wei.ueda@example.com,HR,12/01/2026 08:30,Bounced,Yes,0,0,,No
cyber-aware-2026q1,ben.zhang4@example.com,Finance,12/01/2026 08:30,Delivered,No,1,1,12/01/2026 09:56,No
cyber-aware-2026q1,grace.dubois3@example.com,Marketing,12/01/2026 08:30,Delivered,No,0,0,,No
cyber-aware-2026q1,chloe.patel2@example.com,Sales,12/01/2026 08:30,Delivered,No,2,2,12/01/2026 10:08,No
cyber-aware-2026q1,zoe.zhang2@example.com,Marketing,12/01/2026 08:30,Delivered,No,0,0,,No
